,userid,commentid,username,content,timeStr,likedcount,hug,replycount
5,1686074642,5905103746,一棵枣树--,小王是我高中时期最好的朋友，无话不说，无话不谈，是最黑暗时期的相互救赎，是说好永远都要在一起的好朋友，是每周都会相互写信的精神支柱，可是后来却渐渐淡了联系，我不敢揣测自己在她心里的地位，也不能保证她经过四年大学时光之后的现在会不会已经有了很多要好的朋友,2天前,2,FALSE,3
6,3962734160,5905099148,必须用魔法打败魔法,如果我在角落里遇见他，碰巧有风吹乱他的头发，我会慢慢靠近给他肩膀，分担他一路重重的绝望，如果我在角落里遇见他，碰巧有乌云遮住天空啊，我会伸出还温热的手掌，告诉他明天会有多晴朗。这首歌真的治愈,2天前,1,FALSE,0
7,1450079568,5905097102,我是你老汉儿_,其实还是希望明天答辩的时候他可以来，可惜咯,2天前,1,FALSE,0
8,440981507,5905089260,感知大门,你有没有见过他,2天前,1,FALSE,0
9,576800551,5905062901,非莫凉,很喜欢这首歌，尤其最后的大合唱，很治愈。,2天前,1,FALSE,0
10,288145359,5904716188,要再温柔一点鸭,小王晚安,2天前,2,FALSE,0
11,1697548296,5904701710,本来是佚名,小王，晚上好好睡觉。[爱心],2天前,1,FALSE,0
12,1418871683,5904686386,喜黄昏-94264-7426-926,我想你，小向,2天前,1,FALSE,0
13,288145359,5904154148,要再温柔一点鸭,小王晚安,3天前,1,FALSE,0
14,3866932380,5904146473,W_樱浣子,我和我的小王,3天前,2,FALSE,0
0,6384878318,5905740988,晨曦如沐yu,,7:48,0,FALSE,0
1,8024257900,5905557319,你若化成风我换华晨宇1,宝贝,昨天22:42,0,FALSE,0
2,568335978,5905151736,舟吉木,华晨宇第五张唱作专辑《希忘Hope》（实体）——「《希忘Hope》USB版」预售正式开启咯！购买指南??上网易云音乐APP搜索「华晨宇」,昨天00:32,0,FALSE,0
3,1705085678,5905043232,是昕昕鸦,听过现场，真的震撼，鼓点打在我心上了。现场真的比录音版震撼，感觉华晨宇又进步了。真的牛,2天前,0,FALSE,0
4,7971226074,5904731594,joyhirnt,封神辣?，太厉害了?，给??一个大拇哥[强]。（听齐柏林飞艇和大卫鲍伊都图一乐，真摇滚还得大艺术家华晨宇。滚石杂志都得评一个史上最伟大的摇滚巨星。）,2天前,1,FALSE,2
5,1893420082,5904523327,MARS黎黎yu,卧槽,3天前,0,FALSE,0
6,1782592913,5904494256,周木寧寧yu,爱,3天前,0,FALSE,0
7,1757332880,5904041461,DJ小辰vs,楼上要20[流泪],4天前,0,FALSE,1
8,3271369422,5903824659,小宇神0207,华晨宇天天开心,4天前,1,FALSE,0
9,410980859,5903543654,反黑路人甲,这首歌还有赋格美声的存在,5天前,0,FALSE,0
10,1752226004,5903529450,御驾亲征灬,followfollow嘿！,5天前,0,FALSE,0
11,1752226004,5903532739,御驾亲征灬,。,5天前,0,FALSE,0
12,3400666136,5903469034,你的枳花,华晨宇,5天前,0,FALSE,0
13,3400666136,5903467308,你的枳花,华晨宇,5天前,0,FALSE,0
14,3400666136,5903467288,你的枳花,华晨宇,5天前,0,FALSE,0
0,3697213836,5905830689,iiiuT_,想见你也只想见你,11:57,0,FALSE,0
1,646263783,5905755193,825-C,[蛋仔喜欢],8:40,0,FALSE,0
2,1501823630,5905735435,HOOh8,物是人非,7:33,0,FALSE,0
3,406103990,5905678537,UncleJack_IO6e,我想见的人再也见不到了，只能听着歌努力在脑海中刻画她的样子...,1:41,0,FALSE,0
4,1357464678,5905652159,别再辜负我了a_,“别告诉月亮，我喜欢他。”,0:42,1,FALSE,0
5,1306026632,5905647439,杰仔viscera,onlyifyouwanttoseeme，ourmeetingismeaningful,0:37,0,FALSE,0
6,3861159495,5905530470,糊涂睡个觉,喜欢这首歌好几年了还有26天进考场前一定伴着lastdance,昨天22:00,0,FALSE,0
7,1575613154,5905514604,灵娟1901,没有AI孙燕姿好听，啊哈哈,昨天21:35,0,FALSE,0
8,1441927664,5905449812,顾雪很美,都vip7了，求个赞吧,昨天19:23,4,FALSE,0
9,340072473,5905412746,ZERO_CREW_Hymn,不是，怎么会有这么好听的歌啊[流泪],昨天17:55,2,FALSE,0
10,3265884377,5905183826,步知步觉you,完美闭环就是王诠胜会不会依然会跳海,昨天02:01,0,FALSE,0
11,3265884377,5905176647,步知步觉you,ok继亏欠和刻在又多了一首听着就想哭的歌,昨天01:50,0,FALSE,0
12,1597078958,5905171415,村井辛川,风琴把我拉回了记忆[流泪][流泪][流泪],昨天01:25,0,FALSE,0
13,1595901942,5905101271,原愿_SVyk,蹲个男cp一起玩王者金铲铲吃鸡平时每天太无聊了,2天前,2,FALSE,1
14,503367843,5904879249,fairtyt-,翻了好久好久的评论都是想见你[流感],2天前,0,FALSE,0
0,2069847136,5905611828,_草東_,过了无数个听着小王入睡的夜晚晚安明天见H,昨天23:59,1,FALSE,0
1,6429472664,5905601264,太遥远可以去,小王晚安,昨天23:45,0,FALSE,0
2,1941689247,5905533121,诺诺zynn,外婆，如果时光倒流，我当初一定不会退票,昨天22:01,0,FALSE,0
3,1390430387,5904845834,Mayamduan,最近一直不开心,2天前,1,FALSE,1
4,6429472664,5904050698,太遥远可以去,小王晚安,4天前,2,FALSE,0
5,1758288420,5903956742,柏樹Cypress,希望所有烦恼离麻瓜荨远一点,4天前,1,FALSE,0
6,514771701,5903865868,心塞170624,五一回来静静心，好好工作,4天前,0,FALSE,0
7,3813715613,5903683286,海里没有童话屋,143遍，6200多分钟，包含了我多少心事，陪我熬了多少夜,4天前,3,FALSE,0
8,3962734160,5903621592,必须用魔法打败魔法,我爱死小王日记了，有这首=有整张专辑,4天前,3,FALSE,0
9,1961715409,5903551202,那没事我先学了over,小王，你知不知道听着你的歌，吹着夏风，喝着凉茶，做着卷子，真的很幸福啊。,5天前,2,FALSE,0
10,286337379,5903414979,洛羽yu,听这歌，不知不觉把论文也快写完啦！毕业快乐,5天前,2,FALSE,0
11,1989640780,5903248828,小桐今年要开心,太平凡了所以坎坷也正常,5天前,2,FALSE,0
12,1360664908,5903171242,游走在春天的熊,一直想要找到，当时躺在外婆家的床上，四周万籁俱寂，只剩虫鸣，耳机里悠悠的放着小王日记的感觉。工作一年，感觉磨灭了所有的心气,5天前,1,FALSE,0
13,3962734160,5903119200,必须用魔法打败魔法,[才华就是资本啊！],6天前,0,FALSE,0
14,7885148117,5902848643,找不到维尼,收音机还在沙哑的唱，早已空空荡荡。,6天前,2,FALSE,0
0,1874798426,5905310658,前方尚有光,华晨宇第五张唱作专辑《希忘Hope》（实体）——「《希忘Hope》USB版」预售正式开启咯！购买指南??上网易云音乐APP搜索「华晨宇」,昨天13:01,0,FALSE,0
1,1874798426,5905311951,前方尚有光,[爱心],昨天13:01,0,FALSE,0
2,568335978,5905151094,舟吉木,华晨宇第五张唱作专辑《希忘Hope》（实体）——「《希忘Hope》USB版」预售正式开启咯！购买指南??上网易云音乐APP搜索「华晨宇」,昨天00:33,0,FALSE,0
3,403815885,5904904937,Moconana,好神圣的歌,2天前,0,FALSE,0
4,5075532610,5901458008,不要回黑_yu,不！要！回！黑！,5月4日,3,FALSE,0
5,1530066974,5901144823,-未-知--,早安，小降临，火星村会越来越好,5月4日,0,FALSE,0
6,1530066974,5901048286,-未-知--,晚安安,5月4日,0,FALSE,0
7,1530066974,5900947273,-未-知--,希望所有美好都降临在你身上,5月3日,0,FALSE,0
8,1530066974,5900944715,-未-知--,好喜欢啊啊啊啊,5月3日,0,FALSE,0
9,5013088678,5900824878,火星不陨落yu,音乐最初的作用就是与神沟通的,5月3日,0,FALSE,0
10,410700858,5899112517,徐昊权_Proud,多利亚调式,4月30日,1,FALSE,0
11,8442031077,5898606455,尘埃里的烟火yu,[心心],4月29日,0,FALSE,0
12,8142498942,5893338248,空城yu_,这首tm还有人黑那我就真的怀疑现在听众的耳朵了[汗],4月19日,2,FALSE,0
13,3295782175,5891037366,华晨宇十年舔狗,暴雨和昏沉的云刚刚走，现在好像整个世界都被冲刷了,4月15日,0,FALSE,0
14,1940509401,5886810033,夜的第七章y-,恋爱dd一起听歌dd，私我就行,4月9日,0,FALSE,0
0,568335978,5905151111,舟吉木,华晨宇第五张唱作专辑《希忘Hope》（实体）——「《希忘Hope》USB版」预售正式开启咯！购买指南??上网易云音乐APP搜索「华晨宇」,昨天00:33,0,FALSE,0
1,417110348,5904326726,咚咚nie,rap我也会简单,3天前,0,FALSE,0
2,1586921278,5903964687,季北大大,新世界的卡密（神）,4天前,0,FALSE,0
3,8244594098,5903046580,基德不爱吃鸭,感觉华晨宇有好多歌都是中后段开始燃起来的，比如这首歌后面的那段说唱，还有地球之盐的中后期的高潮部分。虽然前面的部分很平缓，但后期直接起飞,6天前,1,FALSE,0
4,113366943,5902648453,米莉安安,同样是新世界，另外一首跟这首比格局差太多了,6天前,2,FALSE,1
5,633811226,5901909832,去去去抢钱群轻轻巧巧,这个rap有什么技巧吗？怎么都唱不出来。,5月5日,0,FALSE,1
6,535522360,5900971547,风无己心,之前的新世界不是这一版词吧？我好爱那版词的说,5月3日,0,FALSE,1
7,3292881564,5899638994,HHXWETNF,沉醉这风光讲究明暗是假象告别这星光黯淡来去是假象坐拥这掌声散去起落是假象笑对这冷眼观望天地是假象,5月1日,5,FALSE,0
8,3292881564,5899638459,HHXWETNF,笔墨再多渲染明暗是假象原谅娱乐看官来去是假象开场有多喧闹起落是假象结尾有多寂寥天地是假象,5月1日,3,FALSE,0
9,410700858,5899117365,徐昊权_Proud,多利亚调式,4月30日,3,FALSE,0
10,3394783444,5896996487,吃片糊面包yu,美好的事情一定会发生在我们身上，华晨宇值得最美好的一切！,4月26日,0,FALSE,0
11,3394783444,5896995185,吃片糊面包yu,美好的事情一定会发生在我们身上，华晨宇值得最美好的一切！,4月26日,0,FALSE,0
12,1370548380,5896742057,headme-,我都听了几年了才发现，这最后一段不喜欢,4月26日,0,FALSE,0
13,1370548380,5896738256,headme-,才发现最后有一段管乐伴奏[汗],4月26日,0,FALSE,0
14,455073561,5896687647,___今晚早睡___,究竟什么时候才能走出去啊！！！,4月26日,0,FALSE,0
0,8314093151,5905800161,小顾子乖乖,有点累了，但我不能停，就像丞哥一样，我要超越我心中的那个人，我想要，我会超越他的，即使那可能已是座小山坡，但我渴望超越他的全盛时期（感觉有点中二，但我心里真的这么想的。llx，等我，我想和你一起挺过一切）,10:39,0,FALSE,0
1,2091319011,5905773551,猫丞-兔飞_sy,丞哥，我很想你,9:42,0,FALSE,0
2,1698852449,5905638249,下了场太阳雨,想上中大法学系！！！！还够不到，加油加油！！,0:23,2,FALSE,2
3,1364986490,5905605504,在路上-跟着光,第1341天。丞哥bless.晚安。,昨天23:53,0,FALSE,0
4,2030353601,5905559698,冬渡尘,还有25天，稀里糊涂过完这即将结束的三年高中，本对未来没有任何打算，许是命运使然，我竟又翻开他们的故事，那种撕开现实的张力，那种破土而上的新生，让我迟疑，或许，我可以有未来，我可以拥有自己的未来。在摸不到边的日子里，我没有丞哥，可我有自设，一个仅属于自己存于另一个世界的自己。,昨天22:49,1,FALSE,3
5,621827193,5905534376,MENG_LULULU,心情一不好就想听撒野总能得到治愈,昨天22:08,0,FALSE,0
6,3377057681,5905508258,海haihaidi,好爱撒野这个小说,昨天21:20,0,FALSE,0
7,3720349644,5905475152,ZzzZzZZzzZz2204,中国人民大学等我!,昨天20:32,0,FALSE,0
8,5168833631,5905452472,喧嚣Fri,97,昨天19:36,0,FALSE,0
9,3343771522,5905432279,一隅白阳,Day934刚刚过去一周年，好多事啊,昨天18:49,0,FALSE,0
10,7816932191,5905431301,一生只为Y,夏飞！！！——张青凯,昨天18:43,0,FALSE,0
11,1364986490,5905146713,在路上-跟着光,第1340天。头疼。晚安。,昨天00:32,1,FALSE,0
12,1528631312,5905123023,南寻_zh,喜欢他们互相说的每一句“晚安”,2天前,1,FALSE,0
13,3376464016,5905110706,羽寒阁,正式决定选择了文科，只因想成为丞哥那样的人。虽然丞哥大飞只是小说中虚构但我还是认为他们就在那个时空生活。,2天前,1,FALSE,0
14,3285342834,5905069683,满地珍珠珠珠珠,加油加油加油,2天前,0,FALSE,0
0,1507907846,5905776483,浅-笑-依然,慢慢长大会发现，这些听起来很伤感的歌其实都是在说反话。,9:50,1,FALSE,0
1,8554556721,5905680575,倩倩_cwKZ,★真心找个男朋友dd,1:52,0,FALSE,0
2,3910125621,5905672170,iu奥利奥_,你早就忘了吧可你怎么能忘记我,1:20,0,FALSE,0
3,1770959097,5905591149,東京小魚-4,你不懂那么多人我唯独舍不得你,昨天23:31,0,FALSE,0
4,3255126103,5905547277,用户3255126103,今天是我和吕玉莹分来的四年零四十一天，记得一七年刚认识的时候第一次听这首歌的时候是多么的美好，没想到一次错过便是一生，大家都到了谈婚论嫁的时候了,昨天22:27,0,FALSE,0
5,3243286530,5905453106,sweet婖瑾,就算分开了也要好好照顾自己噢,昨天19:33,2,FALSE,0
6,1440841910,5905445363,ULTRAMANXM,所以我在学着接受不爱自己的事实。,昨天19:21,0,FALSE,0
7,1440841910,5905448156,ULTRAMANXM,允许一切发生，真正的强大，不是对抗，而是接受。,昨天19:20,1,FALSE,0
8,8544392044,5905391285,妮妮_GZif,“真心找个男朋友dd”,昨天17:03,0,FALSE,0
9,1901751394,5905365668,白洒缺,天上的云很薄，薄得上一秒如梦似幻，下一秒便烟消云散，但还是薄不过你我之间—————《全世界对不起你》,昨天15:52,0,FALSE,0
10,8505065650,5905285658,河南深情小牛马,你总以为机会无限、所以从不珍惜眼前人、山与山不见面再见容易再见难,昨天11:47,0,FALSE,0
11,1719479436,5905229827,蒙Dy,3年了，曲终人散了，1700里的距离打败了我们，曾以为爱能超越一切，原来我们都错了,昨天08:12,0,FALSE,0
12,3983721320,5905181577,喂休命,没她真的不行吗？,昨天02:04,1,FALSE,0
13,3252638314,5905176883,2006/5/7,只要你敢不懦弱凭什么我们要错过,昨天01:34,0,FALSE,0
14,1727998531,5905164309,你说爱上云,t,昨天01:05,0,FALSE,0
0,322018766,5905862959,lk蝉声,不管什么时候听王先生的歌总会给我一种宁静,16分钟前,0,FALSE,0
1,564455216,5905812486,盐水凤爪,本来想唱这首歌录下来明天发给她，但是唱着唱着好想哭,11:12,0,FALSE,0
2,1642903706,5905765557,捌月YA,听哭了?,9:19,0,FALSE,0
3,8135040028,5905722502,雪糕鳄鱼纹,希望家人都健康平安,6:18,1,FALSE,0
4,545641256,5905596223,_Oct11_,平安就好,昨天23:37,0,FALSE,0
5,3892658355,5905554358,崔二猛,评论看着看着就莫名的哭了起来.,昨天22:37,0,FALSE,0
6,1441673510,5905547467,巨星张不凡,我多想再见你,昨天22:29,0,FALSE,0
7,562024327,5905524096,皇马前锋哈兰德,妈妈我想你了,昨天21:45,1,FALSE,0
8,456310513,5905473429,伐檀清猗,是不是我死掉了，你才肯放过我，让我做一个美梦呢,昨天20:15,0,FALSE,1
9,456310513,5905474007,伐檀清猗,你为什么要一次次刺我的心，我也是人啊,昨天20:15,1,FALSE,0
10,456310513,5905474760,伐檀清猗,我只想一家人好好过日子啊,昨天20:14,0,FALSE,0
11,456310513,5905473948,伐檀清猗,为什么啊，我想要的东西不多的,昨天20:14,0,FALSE,0
12,456310513,5905473310,伐檀清猗,为什么要这么对我啊,昨天20:14,0,FALSE,0
13,456310513,5905469665,伐檀清猗,我没办法做到，，我还是没办法做到，毛毛，我真的比自己想象的脆弱，我不能没有她。,昨天20:13,0,FALSE,0
14,372243349,5905455438,是花田那只该死的雪橇犬,妈妈也曾经是风华正茂的女孩子,昨天19:40,1,FALSE,0
0,4945473830,5905302555,肥皂泡泡an,华晨宇说，七重人格是抑郁症的七种阶段，那一刻，我没法不心疼。,昨天12:40,0,FALSE,0
1,1370548380,5905288786,headme-,现场好,昨天11:43,0,FALSE,0
2,568335978,5905153753,舟吉木,华晨宇第五张唱作专辑《希忘Hope》（实体）——「《希忘Hope》USB版」预售正式开启咯！购买指南??上网易云音乐APP搜索「华晨宇」,昨天00:34,1,FALSE,0
3,480114853,5905134017,禅阙yu,听一万遍还是震撼,昨天00:07,1,FALSE,0
4,3726323190,5904899163,行者_Chy,1,2天前,0,FALSE,0
5,356007650,5904530359,祁J汪,永远会被七重人格震撼得灵魂出窍?成都5.2晚的七皇真的太撕心裂肺了[流泪],3天前,2,FALSE,0
6,1530066974,5904419081,-未-知--,七重人格原来是抑郁症的七个阶段一层一层的[流泪][流泪][流泪][流泪]你到底在经历什么啊[流泪],3天前,4,FALSE,0
7,1532516968,5904049421,发发-飞行模式-,他说，这首歌其实是再说抑郁症的七个阶段,4天前,2,FALSE,0
8,533398083,5903468751,动物乐手,曲子不错,5天前,0,FALSE,2
9,370173159,5903386968,好吃不花钱y,真牛逼啊,5天前,0,FALSE,0
